build_id,task_name,duration_seconds,dependency_group,parallelisable
BUILD-0328,deployment_validation,48.07,validate,False
BUILD-0328,package_build,35.1,package,False
BUILD-0328,unit_tests,169.72,test,True
BUILD-0328,integration_tests,217.66,test,True
BUILD-0328,compile,62.62,build,False
BUILD-0329,unit_tests,112.27,test,True
BUILD-0329,package_build,18.19,package,False
BUILD-0329,integration_tests,170.03,test,True
BUILD-0329,deployment_validation,40.86,validate,False
BUILD-0329,security_scan,17.97,verification,True
BUILD-0329,dependency_install,16.72,setup,False
BUILD-0330,dependency_install,16.14,setup,False
BUILD-0330,deployment_validation,30.87,validate,False
BUILD-0330,unit_tests,110.86,test,False
BUILD-0330,security_scan,63.39,verification,False
BUILD-0330,compile,98.4,build,False
BUILD-0330,package_build,20.69,package,False
BUILD-0330,integration_tests,133.9,test,False
BUILD-0331,security_scan,68.29,verification,True
BUILD-0331,deployment_validation,43.25,validate,False
BUILD-0331,compile,35.17,build,False
BUILD-0331,integration_tests,217.46,test,True
BUILD-0331,package_build,26.37,package,False
BUILD-0331,dependency_install,16.65,setup,False
BUILD-0332,unit_tests,116.66,test,True
BUILD-0332,compile,33.33,build,False
BUILD-0332,dependency_install,43.01,setup,False
BUILD-0332,deployment_validation,36.83,validate,False
BUILD-0332,integration_tests,166.31,test,True
BUILD-0332,package_build,16.87,package,False
BUILD-0332,security_scan,25.22,verification,True
BUILD-0333,integration_tests,220.87,test,True
BUILD-0333,unit_tests,86.26,test,True
BUILD-0333,security_scan,125.8,verification,True
BUILD-0333,dependency_install,127.95,setup,False
BUILD-0333,compile,170.09,build,False
BUILD-0334,integration_tests,157.63,test,True
BUILD-0334,dependency_install,40.53,setup,False
BUILD-0334,compile,112.4,build,False
BUILD-0334,deployment_validation,39.23,validate,False
BUILD-0334,security_scan,148.92,verification,True
BUILD-0334,package_build,85.64,package,False
BUILD-0335,integration_tests,287.04,test,True
BUILD-0335,package_build,74.64,package,False
BUILD-0335,deployment_validation,60.94,validate,False
BUILD-0335,compile,48.67,build,False
BUILD-0335,unit_tests,127.1,test,True
BUILD-0336,dependency_install,105.37,setup,False
BUILD-0336,compile,206.57,build,False
BUILD-0336,package_build,57.6,package,False
BUILD-0336,integration_tests,137.48,test,True
BUILD-0336,deployment_validation,45.56,validate,False
BUILD-0336,security_scan,191.93,verification,True
BUILD-0337,package_build,21.77,package,False
BUILD-0337,integration_tests,187.47,test,True
BUILD-0337,compile,99.97,build,False
BUILD-0337,unit_tests,105.33,test,True
BUILD-0337,dependency_install,17.62,setup,False
BUILD-0337,security_scan,39.51,verification,True
BUILD-0338,security_scan,67.31,verification,False
BUILD-0338,deployment_validation,38.04,validate,False
BUILD-0338,dependency_install,15.32,setup,False
BUILD-0338,compile,78.68,build,False
BUILD-0338,integration_tests,193.43,test,False
BUILD-0338,package_build,21.2,package,False
BUILD-0338,unit_tests,100.99,test,False
BUILD-0339,unit_tests,92.52,test,False
BUILD-0339,integration_tests,186.08,test,False
BUILD-0339,compile,75.57,build,False
BUILD-0339,package_build,22.06,package,False
BUILD-0339,dependency_install,22.76,setup,False
BUILD-0340,unit_tests,87.98,test,True
BUILD-0340,compile,170.82,build,False
BUILD-0340,dependency_install,93.29,setup,False
BUILD-0340,security_scan,164.01,verification,True
BUILD-0340,package_build,143.33,package,False
BUILD-0340,deployment_validation,44.85,validate,False
BUILD-0340,integration_tests,153.72,test,True
BUILD-0341,compile,29.24,build,False
BUILD-0341,dependency_install,15.2,setup,False
BUILD-0341,unit_tests,83.83,test,True
BUILD-0341,package_build,15.69,package,False
BUILD-0341,integration_tests,155.26,test,True
BUILD-0341,security_scan,21.44,verification,True
BUILD-0341,deployment_validation,39.6,validate,False
BUILD-0342,unit_tests,84.8,test,True
BUILD-0342,package_build,21.74,package,False
BUILD-0342,compile,32.19,build,False
BUILD-0342,dependency_install,16.71,setup,False
BUILD-0342,integration_tests,192.22,test,True
BUILD-0342,security_scan,19.35,verification,True
BUILD-0342,deployment_validation,41.24,validate,False
BUILD-0343,integration_tests,198.4,test,True
BUILD-0343,compile,36.83,build,False
BUILD-0343,security_scan,87.98,verification,True
BUILD-0343,unit_tests,92.36,test,True
BUILD-0343,deployment_validation,36.28,validate,False
BUILD-0343,package_build,51.15,package,False
BUILD-0344,integration_tests,133.62,test,True
BUILD-0344,security_scan,32.85,verification,True
BUILD-0344,deployment_validation,44.86,validate,False
BUILD-0344,package_build,47.98,package,False
BUILD-0344,unit_tests,110.77,test,True
BUILD-0345,dependency_install,26.75,setup,False
BUILD-0345,deployment_validation,35.5,validate,False
BUILD-0345,integration_tests,573.61,test,True
BUILD-0345,unit_tests,80.5,test,True
BUILD-0345,package_build,17.05,package,False
BUILD-0345,compile,109.19,build,False
BUILD-0345,security_scan,34.04,verification,True
BUILD-0346,integration_tests,184.97,test,True
BUILD-0346,dependency_install,14.45,setup,False
BUILD-0346,unit_tests,107.25,test,True
BUILD-0346,deployment_validation,37.68,validate,False
BUILD-0346,package_build,17.38,package,False
BUILD-0346,security_scan,24.59,verification,True
BUILD-0346,compile,19.94,build,False
BUILD-0347,package_build,19.58,package,False
BUILD-0347,dependency_install,15.71,setup,False
BUILD-0347,unit_tests,98.59,test,True
BUILD-0347,integration_tests,169.84,test,True
BUILD-0347,compile,35.35,build,False
BUILD-0347,security_scan,20.76,verification,True
BUILD-0347,deployment_validation,35.8,validate,False
BUILD-0348,package_build,16.21,package,False
BUILD-0348,compile,31.32,build,False
BUILD-0348,integration_tests,189.18,test,True
BUILD-0348,dependency_install,17.1,setup,False
BUILD-0348,security_scan,28.06,verification,True
BUILD-0349,deployment_validation,48.47,validate,False
BUILD-0349,compile,39.91,build,False
BUILD-0349,dependency_install,56.2,setup,False
BUILD-0349,integration_tests,344.27,test,True
BUILD-0349,security_scan,112.23,verification,True
BUILD-0349,package_build,26.49,package,False
BUILD-0349,unit_tests,118.08,test,True
BUILD-0350,integration_tests,695.73,test,True
BUILD-0350,deployment_validation,43.29,validate,False
BUILD-0350,package_build,21.64,package,False
BUILD-0350,dependency_install,19.87,setup,False
BUILD-0350,compile,112.35,build,False
BUILD-0350,security_scan,31.91,verification,True
BUILD-0351,compile,53.37,build,False
BUILD-0351,unit_tests,110.17,test,True
BUILD-0351,security_scan,16.63,verification,True
BUILD-0351,integration_tests,142.18,test,True
BUILD-0351,package_build,17.54,package,False
BUILD-0352,deployment_validation,45.53,validate,False
BUILD-0352,dependency_install,16.89,setup,False
BUILD-0352,integration_tests,191.34,test,True
BUILD-0352,unit_tests,103.65,test,True
BUILD-0352,package_build,22.9,package,False
BUILD-0352,security_scan,20.34,verification,True
BUILD-0352,compile,29.99,build,False
BUILD-0353,integration_tests,154.99,test,True
BUILD-0353,compile,23.64,build,False
BUILD-0353,dependency_install,17.51,setup,False
BUILD-0353,package_build,17.79,package,False
BUILD-0353,unit_tests,119.86,test,True
BUILD-0354,dependency_install,40.21,setup,False
BUILD-0354,compile,22.71,build,False
BUILD-0354,unit_tests,91.91,test,True
BUILD-0354,integration_tests,171.67,test,True
BUILD-0354,deployment_validation,54.56,validate,False
BUILD-0354,package_build,18.64,package,False
BUILD-0354,security_scan,19.44,verification,True
BUILD-0355,package_build,16.02,package,False
BUILD-0355,dependency_install,16.02,setup,False
BUILD-0355,unit_tests,101.34,test,True
BUILD-0355,compile,19.21,build,False
BUILD-0355,integration_tests,218.15,test,True
BUILD-0355,security_scan,84.09,verification,True
BUILD-0356,unit_tests,61.79,test,True
BUILD-0356,security_scan,21.31,verification,True
BUILD-0356,integration_tests,194.43,test,True
BUILD-0356,compile,16.93,build,False
BUILD-0356,dependency_install,15.76,setup,False
BUILD-0356,deployment_validation,41.97,validate,False
BUILD-0357,security_scan,26.71,verification,True
BUILD-0357,integration_tests,182.31,test,True
BUILD-0357,deployment_validation,34.45,validate,False
BUILD-0357,unit_tests,98.64,test,True
BUILD-0357,compile,31.17,build,False
BUILD-0358,deployment_validation,37.55,validate,False
BUILD-0358,compile,26.01,build,False
BUILD-0358,integration_tests,145.32,test,True
BUILD-0358,package_build,17.15,package,False
BUILD-0358,security_scan,71.86,verification,True
BUILD-0358,unit_tests,56.74,test,True
BUILD-0359,integration_tests,178.77,test,True
BUILD-0359,unit_tests,84.1,test,True
BUILD-0359,deployment_validation,52.17,validate,False
BUILD-0359,package_build,25.73,package,False
BUILD-0359,compile,30.08,build,False
BUILD-0359,security_scan,35.46,verification,True
BUILD-0360,security_scan,25.53,verification,True
BUILD-0360,compile,35.39,build,False
BUILD-0360,unit_tests,100.3,test,True
BUILD-0360,package_build,18.52,package,False
BUILD-0360,deployment_validation,39.68,validate,False
BUILD-0361,deployment_validation,46.58,validate,False
BUILD-0361,security_scan,63.43,verification,True
BUILD-0361,dependency_install,16.24,setup,False
BUILD-0361,integration_tests,703.26,test,True
BUILD-0361,unit_tests,83.6,test,True
BUILD-0361,package_build,22.29,package,False
BUILD-0362,integration_tests,167.65,test,False
BUILD-0362,security_scan,31.3,verification,False
BUILD-0362,dependency_install,45.39,setup,False
BUILD-0362,unit_tests,107.09,test,False
BUILD-0362,package_build,14.92,package,False
BUILD-0362,deployment_validation,36.36,validate,False
BUILD-0363,deployment_validation,41.27,validate,False
BUILD-0363,dependency_install,11.32,setup,False
BUILD-0363,compile,30.6,build,False
BUILD-0363,security_scan,22.17,verification,True
BUILD-0363,integration_tests,147.88,test,True
BUILD-0363,unit_tests,86.1,test,True
BUILD-0363,package_build,17.02,package,False
BUILD-0364,dependency_install,13.55,setup,False
BUILD-0364,integration_tests,753.88,test,True
BUILD-0364,unit_tests,113.17,test,True
BUILD-0364,compile,141.2,build,False
BUILD-0364,deployment_validation,33.17,validate,False
BUILD-0365,compile,29.13,build,False
BUILD-0365,deployment_validation,49.08,validate,False
BUILD-0365,unit_tests,114.9,test,True
BUILD-0365,integration_tests,191.2,test,True
BUILD-0365,security_scan,27.26,verification,True
BUILD-0366,security_scan,26.79,verification,True
BUILD-0366,unit_tests,100.84,test,True
BUILD-0366,deployment_validation,34.83,validate,False
BUILD-0366,integration_tests,217.89,test,True
BUILD-0366,compile,30.93,build,False
BUILD-0367,integration_tests,184.07,test,True
BUILD-0367,deployment_validation,39.29,validate,False
BUILD-0367,package_build,18.43,package,False
BUILD-0367,compile,28.92,build,False
BUILD-0367,unit_tests,102.72,test,True
BUILD-0367,dependency_install,19.16,setup,False
BUILD-0367,security_scan,27.38,verification,True
BUILD-0368,integration_tests,188.39,test,True
BUILD-0368,deployment_validation,33.8,validate,False
BUILD-0368,compile,29.67,build,False
BUILD-0368,unit_tests,120.78,test,True
BUILD-0368,dependency_install,15.23,setup,False
BUILD-0368,package_build,15.27,package,False
BUILD-0369,dependency_install,76.17,setup,False
BUILD-0369,security_scan,61.76,verification,True
BUILD-0369,compile,172.69,build,False
BUILD-0369,integration_tests,142.05,test,True
BUILD-0369,deployment_validation,40.09,validate,False
BUILD-0370,security_scan,27.82,verification,True
BUILD-0370,compile,28.93,build,False
BUILD-0370,integration_tests,167.06,test,True
BUILD-0370,dependency_install,18.48,setup,False
BUILD-0370,unit_tests,89.0,test,True
BUILD-0370,deployment_validation,46.65,validate,False
BUILD-0370,package_build,19.07,package,False
BUILD-0371,dependency_install,70.89,setup,False
BUILD-0371,package_build,114.14,package,False
BUILD-0371,compile,79.37,build,False
BUILD-0371,security_scan,122.99,verification,True
BUILD-0371,deployment_validation,46.63,validate,False
BUILD-0372,package_build,109.67,package,False
BUILD-0372,security_scan,153.88,verification,True
BUILD-0372,unit_tests,104.99,test,True
BUILD-0372,dependency_install,84.43,setup,False
BUILD-0372,integration_tests,196.68,test,True
BUILD-0372,deployment_validation,46.27,validate,False
BUILD-0373,unit_tests,102.65,test,True
BUILD-0373,package_build,15.67,package,False
BUILD-0373,integration_tests,195.71,test,True
BUILD-0373,dependency_install,16.37,setup,False
BUILD-0373,compile,25.74,build,False
BUILD-0373,security_scan,20.79,verification,True
BUILD-0373,deployment_validation,28.22,validate,False
BUILD-0374,unit_tests,90.26,test,True
BUILD-0374,compile,30.06,build,False
BUILD-0374,package_build,16.09,package,False
BUILD-0374,integration_tests,181.81,test,True
BUILD-0374,dependency_install,36.66,setup,False
BUILD-0374,deployment_validation,46.99,validate,False
BUILD-0375,compile,76.49,build,False
BUILD-0375,deployment_validation,37.19,validate,False
BUILD-0375,security_scan,76.77,verification,True
BUILD-0375,dependency_install,18.1,setup,False
BUILD-0375,unit_tests,96.79,test,True
BUILD-0375,integration_tests,211.36,test,True
BUILD-0376,compile,24.59,build,False
BUILD-0376,dependency_install,13.35,setup,False
BUILD-0376,deployment_validation,38.54,validate,False
BUILD-0376,security_scan,24.36,verification,True
BUILD-0376,package_build,17.15,package,False
BUILD-0377,integration_tests,800.03,test,True
BUILD-0377,deployment_validation,46.49,validate,False
BUILD-0377,compile,260.19,build,False
BUILD-0377,package_build,54.67,package,False
BUILD-0377,security_scan,83.95,verification,True
BUILD-0377,unit_tests,100.51,test,True
BUILD-0378,security_scan,91.13,verification,True
BUILD-0378,integration_tests,207.64,test,True
BUILD-0378,dependency_install,46.68,setup,False
BUILD-0378,unit_tests,109.89,test,True
BUILD-0378,deployment_validation,40.87,validate,False
BUILD-0378,compile,80.29,build,False
BUILD-0378,package_build,112.74,package,False
BUILD-0379,compile,122.52,build,False
BUILD-0379,deployment_validation,49.19,validate,False
BUILD-0379,integration_tests,560.77,test,True
BUILD-0379,unit_tests,75.06,test,True
BUILD-0379,security_scan,33.24,verification,True
BUILD-0379,package_build,15.41,package,False
BUILD-0379,dependency_install,22.15,setup,False
BUILD-0380,security_scan,144.71,verification,True
BUILD-0380,package_build,112.79,package,False
BUILD-0380,compile,103.45,build,False
BUILD-0380,dependency_install,102.46,setup,False
BUILD-0380,integration_tests,151.41,test,True
BUILD-0380,unit_tests,116.11,test,True
BUILD-0380,deployment_validation,51.78,validate,False
BUILD-0381,deployment_validation,40.02,validate,False
BUILD-0381,compile,22.49,build,False
BUILD-0381,unit_tests,107.36,test,True
BUILD-0381,package_build,18.56,package,False
BUILD-0381,security_scan,20.74,verification,True
BUILD-0381,integration_tests,147.44,test,True
BUILD-0382,compile,29.57,build,False
BUILD-0382,integration_tests,233.65,test,True
BUILD-0382,deployment_validation,36.81,validate,False
BUILD-0382,dependency_install,14.96,setup,False
BUILD-0382,security_scan,25.76,verification,True
BUILD-0383,dependency_install,16.99,setup,False
BUILD-0383,unit_tests,113.96,test,True
BUILD-0383,deployment_validation,45.08,validate,False
BUILD-0383,package_build,18.81,package,False
BUILD-0383,security_scan,20.9,verification,True
BUILD-0383,integration_tests,262.67,test,True
BUILD-0384,integration_tests,171.56,test,True
BUILD-0384,unit_tests,71.42,test,True
BUILD-0384,security_scan,75.66,verification,True
BUILD-0384,deployment_validation,40.91,validate,False
BUILD-0384,compile,40.13,build,False
BUILD-0384,package_build,16.63,package,False
BUILD-0385,dependency_install,39.55,setup,False
BUILD-0385,security_scan,30.8,verification,False
BUILD-0385,deployment_validation,45.59,validate,False
BUILD-0385,unit_tests,98.72,test,False
BUILD-0385,integration_tests,188.96,test,False
